//X Y Z R G B
50248
-1.49946988 0.10853004 -4.63535547 113 0 0
-1.47355616 0.11654007 -4.64291906 80 0 0
1.19301021 -8.32129288 -4.62363529 83 0 0
-1.43507445 0.1088678 -4.65095615 114 0 0
1.24292815 -8.3162899 -4.61168146 75 0 0
-1.29697812 0.11434563 -4.64533901 77 0 0
0.47707957 0.11345241 -4.66168356 58 0 0
-1.25220168 0.11896291 -4.65473795 99 0 0
0.61009187 0.10218742 -4.63102913 58 0 0
0.6196143 0.09190045 -4.61670637 87 0 0
-1.10762155 0.11696301 -4.65979195 89 0 0
-0.98143709 0.10681479 -4.65419436 82 0 0
1.92694855 -8.31856632 -4.62123966 50 0 0
2.02667713 -8.3343029 -4.63420439 54 0 0
2.25299478 -8.32102776 -4.6323452 62 0 0
2.34334803 -8.32246113 -4.62645292 56 0 0
-0.93370414 0.11596528 -4.64606953 75 0 0
-0.90411484 0.10722337 -4.63062143 84 0 0
-0.71115732 0.10620657 -4.63631392 80 0 0
-0.69486403 0.10638408 -4.64304638 102 0 0
-0.19926645 0.09956237 -4.64735031 73 0 0
0.0767683 0.12793246 -4.63969088 86 0 0
2.88322234 -1.39860058 -4.6279726 40 0 0
-2.51021433 -2.13141489 -4.63670731 96 0 0
-2.52265739 -6.40326071 -4.60942316 92 0 0
2.86386919 -5.83503771 -4.61646128 48 0 0
-2.52802157 -6.57954788 -4.63759899 86 0 0
2.88785243 -1.93389392 -4.65487337 56 0 0
2.88077283 -3.98661542 -4.64682436 60 0 0
-2.52546096 -6.81605673 -4.6210165 109 0 0
-2.5186882 -4.94793367 -4.62179804 108 0 0
-2.51169491 -2.56238556 -4.63899136 123 0 0
2.87632489 -2.40859318 -4.60840559 44 0 0
-2.52208972 -5.20313835 -4.62425661 85 0 0
2.87543321 -4.53410006 -4.63444996 65 0 0
-2.52225423 -5.25304317 -4.63030338 102 0 0
-2.51210427 -2.90038657 -4.63051319 82 0 0
-2.52288246 -5.95108938 -4.62150288 102 0 0
2.88252044 -5.14571857 -4.6617198 37 0 0
2.87203956 -5.30784225 -4.62573767 49 0 0
2.87448525 -5.45503092 -4.63616228 52 0 0
-2.50414443 -1.51835263 -4.63743734 64 0 0
-2.50466013 -1.56196165 -4.63740301 91 0 0
-2.50753045 -1.72692227 -4.64678621 83 0 0
0.66982049 -8.3078289 -4.6172142 72 0 0
-0.91128743 -8.30657482 -4.60900402 70 0 0
-0.90425938 -8.30520821 -4.59780979 63 0 0
2.88234973 -1.51806772 -4.6331501 52 0 0
-0.18270145 -8.31265831 -4.62811232 79 0 0
2.87284493 -3.73858714 -4.62265491 64 0 0
2.88480711 -1.78415608 -4.63813305 59 0 0
2.86732793 -5.97761011 -4.622293 44 0 0
-2.52417088 -6.68543673 -4.61512613 94 0 0
2.85916829 -6.42008972 -4.60789919 49 0 0
2.86526942 -6.49601364 -4.6335063 55 0 0
-2.51003408 -2.74424362 -4.62713242 83 0 0
2.89782643 -0.32257578 -4.68399668 44 0 0
-2.51092482 -3.06055045 -4.62046194 79 0 0
-2.5152297 -3.35992217 -4.62979555 79 0 0
-2.52864313 -7.85471201 -4.63188744 81 0 0
2.87155843 -3.06318378 -4.60914469 51 0 0
2.88300014 -0.58388901 -4.63111067 50 0 0
-2.51434422 -3.50641632 -4.6198411 96 0 0
-2.51673293 -3.57862639 -4.62891626 136 0 0
2.85743117 -7.06692028 -4.62906361 47 0 0
-2.51426554 -3.64199781 -4.61186695 77 0 0
2.8845439 -0.90092963 -4.65169525 51 0 0
-2.5082593 -1.9773519 -4.63678169 86 0 0
-2.49658108 -8.29888153 -4.6025176 66 0 0
2.85139632 -7.22223663 -4.61377907 36 0 0
-2.01218581 0.10360458 -4.62538624 75 0 0
-2.38784146 -8.30431747 -4.63701344 0 0 70
-2.19210529 -8.30403137 -4.63117933 82 0 0
-2.08208871 -8.29780102 -4.60898781 61 0 0
2.20012712 0.09025483 -4.63285303 60 0 0
-1.17909455 0.10717765 -4.63335752 108 0 0
2.8523035 -7.75956297 -4.60507774 28 0 0
2.86861658 0.08000501 -4.64292526 48 0 0
0.72736603 -8.31131649 -4.62745857 78 0 0
1.04538417 -8.30910397 -4.61448765 78 0 0
1.66128933 -8.32247257 -4.62609863 54 0 0
1.68502164 -8.31328869 -4.61701584 60 0 0
-0.29780686 -8.30994606 -4.61681938 56 0 0
1.90690589 -8.31700611 -4.62052631 58 0 0
0.03434721 -8.31638527 -4.63186216 0 88 0
1.1691345 0.09930262 -4.6427145 74 0 0
2.84503627 -8.18283272 -4.58982515 26 0 0
2.85375714 -8.27541256 -4.61649609 37 0 0
-2.51902699 -4.37438631 -4.64319229 104 0 0
1.36845458 0.08959253 -4.62953997 70 0 0
2.86457586 -5.85571575 -4.6124115 44 0 0
-2.52436805 -6.53220367 -4.6200304 95 0 0
-2.52271128 -6.73153114 -4.6062336 91 0 0
-2.49894142 -0.5667522 -4.64818859 90 0 0
2.53559732 0.08403131 -4.64236736 74 0 0
2.86950159 -6.30377102 -4.63792896 41 0 0
2.87719011 -2.12962723 -4.62587166 59 0 0
-2.52222872 -4.50387144 -4.63427067 108 0 0
2.86518931 -6.50849915 -4.63051033 52 0 0
2.88499331 -2.27616811 -4.65455961 49 0 0
-2.525769 -7.27589035 -4.5964632 92 0 0
2.87868595 -4.28347969 -4.63968563 62 0 0
2.87781811 -2.37997484 -4.62816143 59 0 0
-2.5279603 -7.52353191 -4.62296534 94 0 0
-2.52552605 -7.56633949 -4.61285448 85 0 0
-2.52623224 -7.64314604 -4.6177702 82 0 0
-2.51667404 -4.97465944 -4.60517311 80 0 0
-2.50832224 -1.37914824 -4.66114378 67 0 0
-2.52488804 -5.29946899 -4.63745165 84 0 0
-2.51189661 -3.09295034 -4.6306715 89 0 0
2.87291098 -4.93528748 -4.6240449 56 0 0
-2.52022219 -5.46766758 -4.62095022 90 0 0
2.8686223 -5.15920925 -4.60901403 64 0 0
-2.52080011 -5.81221294 -4.61497545 67 0 0
2.86750317 -5.56999302 -4.62537146 49 0 0
-2.52479768 -6.10466528 -4.62893057 77 0 0
-2.51242065 -4.02536964 -4.62662363 98 0 0
-2.5229764 -6.32906151 -4.61058807 104 0 0
-2.52361441 -6.49935484 -4.60713005 88 0 0
2.86418533 -5.87174082 -4.60290051 41 0 0
2.87186122 -3.77460694 -4.61839294 49 0 0
2.86396623 -6.04878902 -4.60725451 49 0 0
-2.51207137 -2.39380574 -4.64226723 87 0 0
-2.52602005 -7.49052191 -4.60021973 92 0 0
2.85695958 -7.0481329 -4.61767435 50 0 0
-2.52130175 -5.77341747 -4.62026739 0 0 93
-2.5233748 -5.89959097 -4.6237812 107 0 0
2.88116956 -0.79592478 -4.62289715 70 0 0
-2.50650525 -1.65842366 -4.64617491 81 0 0
2.88063836 -1.02923262 -4.62408113 63 0 0
2.8687222 -5.24645567 -4.60518932 44 0 0
2.88103914 -1.20686865 -4.63347578 65 0 0
2.87281847 -3.09449005 -4.61945868 53 0 0
2.88358665 -1.37598467 -4.63985062 64 0 0
2.87746501 -3.22657943 -4.63667917 63 0 0
-2.51552033 -4.2094965 -4.62098932 96 0 0
2.86632442 -5.61718369 -4.60873652 44 0 0
1.69687021 0.09459718 -4.64847374 73 0 0
-2.25881481 0.10577708 -4.65113306 94 0 0
-2.0471139 0.10259829 -4.62483072 89 0 0
2.15069818 0.08393634 -4.62479687 80 0 0
-1.99502277 -8.29997158 -4.6131649 87 0 0
-1.90124965 -8.29949665 -4.60280609 59 0 0
-1.10884237 0.10521605 -4.63323689 85 0 0
2.85690236 -7.78787613 -4.61787987 42 0 0
2.85886002 -7.80032969 -4.62777472 44 0 0
2.85522866 -6.83380079 -4.62239408 49 0 0
2.86265087 -7.99580956 -4.64379168 32 0 0
-0.22290348 0.09588377 -4.62911606 86 0 0
0.47122595 -8.31870461 -4.6193862 66 0 0
0.68507773 -8.3088522 -4.62625504 71 0 0
0.93471801 -8.31057358 -4.61634684 59 0 0
-0.65076637 -8.30887794 -4.61353016 83 0 0
-0.06068112 -8.31059551 -4.6125741 68 0 0
0.01467148 -8.30882549 -4.60430908 78 0 0
0.32711524 0.09468638 -4.62097168 93 0 0
0.46497551 0.10545877 -4.65314674 81 0 0
2.76036954 -8.30708027 -4.60131311 43 0 0
2.83867908 -8.3094101 -4.61865854 26 0 0
0.41626582 0.11479794 -4.65537262 74 0 0
-1.51572871 0.10632456 -4.64213705 88 0 0
1.28898871 -8.31545639 -4.61106968 69 0 0
-1.39820147 0.10540089 -4.63471413 79 0 0
2.03175569 -8.31606865 -4.61001396 37 0 0
2.05041504 -8.31128311 -4.61505604 66 0 0
2.07922077 -8.3283062 -4.62187099 62 0 0
-0.80598629 0.10206066 -4.63009548 89 0 0
-0.81966257 0.11495483 -4.65173244 90 0 0
2.1092124 -8.33200455 -4.62314034 50 0 0
-0.77617359 0.10893465 -4.63520002 88 0 0
-0.55938232 0.11665615 -4.63868427 83 0 0
-0.57242101 0.10919242 -4.62673044 85 0 0
0.09479287 0.11667473 -4.631145 83 0 0
0.77348167 0.11554465 -4.63724279 81 0 0
-1.85477066 0.13070513 -4.63730955 81 0 0
0.93543214 0.12176277 -4.63408566 119 0 0
-1.83156919 0.1267022 -4.63110447 93 0 0
1.03075993 0.11940487 -4.64923334 81 0 0
-1.38313603 0.11080775 -4.63118315 85 0 0
-1.34591019 0.12864055 -4.66597509 74 0 0
-0.01900321 0.12950915 -4.63397551 94 0 0
0.02525697 0.1315518 -4.64053965 79 0 0
1.56893778 0.09116306 -4.63695002 77 0 0
2.87692165 -3.96212864 -4.63502502 53 0 0
2.87361121 -6.11840439 -4.64623547 47 0 0
-2.51560497 -4.63053465 -4.61849117 84 0 0
2.8791306 -1.93707561 -4.61774063 48 0 0
-2.52370048 -6.94264174 -4.60074854 88 0 0
-2.51038623 -2.57824731 -4.62784195 76 0 0
-2.51909637 -5.09970331 -4.60956526 82 0 0
2.87988114 -2.26934552 -4.62668753 51 0 0
2.87481236 -4.66760254 -4.62211275 63 0 0
-2.51445746 -3.13771462 -4.63088465 103 0 0
-2.52471399 -7.41233826 -4.60508871 93 0 0
2.87278914 -4.71624279 -4.61581755 65 0 0
-2.53111029 -7.44418383 -4.63546753 83 0 0
2.8803885 -2.52832818 -4.63635969 43 0 0
2.87551832 -2.55117559 -4.617764 60 0 0
-2.50239086 -0.98431164 -4.63808775 107 0 0
-2.51920772 -5.84818888 -4.60245323 77 0 0
-2.49952102 -1.29845154 -4.622756 88 0 0
2.84900451 -7.99737501 -4.60022211 37 0 0
-2.52798629 -8.177145 -4.60754776 81 0 0
-2.50791836 -1.43602312 -4.65805435 81 0 0
-2.52970695 -8.18903637 -4.61834669 83 0 0
2.86957669 -5.52829409 -4.62203312 59 0 0
-2.51407361 -3.95957637 -4.61992407 88 0 0
2.86904621 -3.36587119 -4.61403561 68 0 0
2.87760305 -5.65100002 -4.64245558 55 0 0
2.86882448 -5.69112682 -4.62176943 49 0 0
-2.30897236 -8.29479313 -4.5963273 61 0 0
-2.5139339 -4.06895924 -4.62627029 102 0 0
-2.52547097 -6.37984943 -4.62707853 101 0 0
-0.9114601 -8.30423737 -4.58799314 69 0 0
1.24927962 0.09239934 -4.64735317 88 0 0
2.87779117 -1.58397853 -4.61355114 39 0 0
2.87074447 -3.99023867 -4.60478878 58 0 0
-2.51106238 -2.47968888 -4.63326216 92 0 0
2.88057756 -2.02077436 -4.63510895 52 0 0
2.8837564 0.01493875 -4.62387466 52 0 0
-2.51587319 -5.05154371 -4.59742737 82 0 0
-2.5254066 -7.20387411 -4.61415434 93 0 0
-2.498703 -0.70900011 -4.61990356 75 0 0
2.87334418 -4.13628006 -4.6280179 65 0 0
2.8798492 -2.33669686 -4.62999296 50 0 0
2.88107109 -2.47637248 -4.64406729 46 0 0
2.8849318 -0.62809116 -4.63510323 68 0 0
-2.52168322 -5.74609089 -4.6227808 98 0 0
-2.52538633 -7.98356533 -4.60940886 82 0 0
2.85801315 -7.09574986 -4.62356901 34 0 0
-2.52210855 -6.02517843 -4.61563206 140 0 0
2.87967658 -1.05890465 -4.62334824 57 0 0
2.87007618 -5.28058481 -4.62109089 62 0 0
-2.50531125 -1.70676649 -4.63137007 65 0 0
2.85578704 -7.82980013 -4.62734509 40 0 0
2.86397171 -5.61403704 -4.59450102 50 0 0
-2.38863516 0.09847558 -4.62796688 79 0 0
-2.39232802 -8.29726124 -4.60057211 74 0 0
1.8107605 0.09227525 -4.63206482 81 0 0
-2.27287793 -8.29895115 -4.6021781 65 0 0
-2.01381183 -8.29889584 -4.6068778 60 0 0
2.21282768 0.09267985 -4.63667154 67 0 0
-1.88006067 -8.30253601 -4.61802769 78 0 0
2.3373313 0.08926051 -4.62987375 69 0 0
-1.46269917 0.11400104 -4.63770247 99 0 0
-1.69950259 -8.30170631 -4.61945152 83 76 83
-1.28168583 0.10321307 -4.62459898 79 0 0
0.35385066 -8.30841923 -4.59735537 68 0 0
-1.4350909 -8.30227566 -4.61255741 86 0 0
-1.41542041 -8.31202984 -4.65912724 71 0 0
-1.3592732 -8.30476475 -4.60609198 64 0 0
-1.2893976 -8.30299377 -4.60837793 65 0 0
-1.26616442 -8.30137634 -4.59661961 70 0 0
0.61036551 -8.3104496 -4.62405157 78 0 0
-0.65032744 0.10036287 -4.62847853 85 0 0
0.7410078 -8.31012058 -4.62437439 61 0 0
0.96431136 -8.30575752 -4.59716845 65 0 0
-0.7872414 -8.30785084 -4.61753035 61 0 0
-0.2553764 -8.31438446 -4.62769413 0 0 78
1.87145722 -8.309062 -4.6083889 65 0 0
2.12793183 -8.30957031 -4.59221315 57 0 0
1.34447861 0.09418809 -4.6520772 74 0 0
1.42537403 0.09190471 -4.6258359 86 0 0
2.70968604 -8.31852055 -4.60102844 47 0 0
2.84885597 -8.1617012 -4.60126448 48 0 0
2.8640573 -6.06374645 -4.61172199 51 0 0
-2.50567031 -2.26908493 -4.61576748 99 0 0
2.88216424 -1.81915987 -4.63051844 40 0 0
-2.50468755 -2.38685608 -4.60649109 83 0 0
2.11260319 0.08949622 -4.63706684 61 0 0
2.52366924 0.08332301 -4.63561773 80 0 0
-2.50479627 -2.55321002 -4.60709095 110 0 0
2.87604213 -4.38402224 -4.63592958 62 0 0
-2.50802565 -2.80866218 -4.61949921 75 0 0
2.87936401 -2.3445518 -4.62501717 54 0 0
-2.49960732 -0.65635735 -4.63419533 87 0 0
2.87568498 -4.68262577 -4.6222806 60 0 0
-2.52609396 -7.5135231 -4.60646677 86 0 0
-2.52566028 -7.53726864 -4.59320498 88 0 0
-2.50977588 -3.38630342 -4.60748386 105 0 0
-2.49890757 -1.24614811 -4.61013031 77 0 0
-2.49978209 -1.40762603 -4.61023664 94 0 0
2.87914801 -0.90555823 -4.61440086 42 0 0
-2.50221658 -1.52247524 -4.62575388 72 0 0
2.87324572 -3.22447395 -4.610919 52 0 0
-2.52653027 -7.91495991 -4.60494709 85 0 0
2.85073709 -7.63680887 -4.58714342 44 0 0
-2.50403929 -1.63791525 -4.62711 94 0 0
-2.50288177 -1.79685962 -4.61138344 103 0 0
2.85055876 -8.1272583 -4.59753561 33 0 0
2.87102628 -3.849087 -4.62445545 55 0 0
1.64643502 0.0933105 -4.64366007 75 0 0
2.86405778 -6.21092844 -4.62214375 55 0 0
2.86032748 -6.32036591 -4.59871483 52 0 0
2.86347508 -6.3446703 -4.62113667 56 0 0
2.88036084 -1.98228526 -4.63637209 50 0 0
-2.52524328 -6.98082924 -4.59243536 89 0 0
2.61447954 0.08398126 -4.64404106 56 0 0
2.70282793 0.08038776 -4.62893534 67 0 0
2.86956286 -4.52834797 -4.61729479 72 0 0
-2.52059245 -5.09341097 -4.62854815 0 0 90
-2.51119399 -2.87538624 -4.63226366 77 0 0
-2.49686456 -0.70507407 -4.60402298 81 0 0
2.88532352 -0.18793577 -4.63451433 79 0 0
-0.19386055 0.09517063 -4.60841703 72 0 0
-2.51050711 -3.29679799 -4.59359837 83 0 0
2.87565827 -2.76008153 -4.6088891 54 0 0
2.84764981 -7.23854494 -4.60499573 43 0 0
-2.51131654 -3.35596061 -4.60177422 94 0 0
-2.50354695 -1.33000851 -4.62430954 84 0 0
-2.52104068 -5.90391445 -4.60532856 91 0 0
-2.51212382 -3.4891088 -4.59690952 93 0 0
-2.51330614 -3.71136165 -4.61233091 85 0 0
-2.24713969 -8.29874897 -4.60135889 65 0 0
2.87925315 -1.10829723 -4.61833429 72 0 0
-2.06588078 -8.29728794 -4.59409428 80 0 0
2.88164115 -1.24594879 -4.63945293 67 0 0
-2.52437353 -6.38388395 -4.58531427 87 0 0
-2.51025653 -4.00193739 -4.61766148 110 0 0
-2.50649858 -1.92640412 -4.63241148 99 0 0
-2.25614262 0.1034422 -4.63074398 72 0 0
1.85172153 0.09213547 -4.62516785 83 0 0
-2.16363835 -8.30296516 -4.62850618 65 58 65
0.12047385 -8.31016159 -4.60342216 76 0 0
2.30525041 0.08551026 -4.61066055 76 0 0
-1.7999593 -8.30024242 -4.60826206 88 0 0
2.85621929 -6.97671413 -4.61487818 44 0 0
-1.6507473 -8.30460358 -4.63158703 0 0 75
0.90860116 -8.307374 -4.62294197 75 0 0
-1.08964014 -8.30370808 -4.59281826 76 0 0
1.43086255 -8.30358601 -4.57619953 82 0 0
-0.5484708 -8.30638885 -4.60543489 65 0 0
-0.48707163 -8.30810833 -4.59509945 76 0 0
1.63594341 -8.30791569 -4.6078043 90 0 0
-0.28242129 -8.30621624 -4.58438826 96 0 0
-0.24929385 -8.30956459 -4.6116581 80 0 0
1.85399997 -8.31492329 -4.6414113 61 0 0
1.83463478 -8.30557537 -4.6049552 60 0 0
-0.15153614 -8.30754662 -4.6024766 78 0 0
2.05547309 -8.31045723 -4.60684347 85 0 0
0.05578345 -8.31333351 -4.61474371 94 0 0
0.10819956 -8.31006336 -4.59823418 79 0 0
1.11232948 0.09661533 -4.64843988 78 0 0
1.18935215 0.09054693 -4.62921715 65 0 0
0.17628619 -8.32192707 -4.61472797 71 0 0
-2.16648841 0.10359301 -4.62536478 76 0 0
0.66003716 0.09103273 -4.61516094 74 0 0
-1.95626354 0.10312784 -4.61636734 93 0 0
0.92841589 0.11963774 -4.63031006 91 0 0
-1.88547111 0.12103755 -4.62920189 93 0 0
1.07490909 0.10282632 -4.64065838 56 0 0
1.25901711 -8.32269096 -4.61689186 73 0 0
-1.80662298 0.11384659 -4.63121796 67 0 0
1.10376143 0.09246879 -4.61781549 82 0 0
1.15078819 0.09271896 -4.61757517 79 0 0
-1.66941357 0.11729275 -4.64116335 88 0 0
-1.616063 0.12481175 -4.63165712 78 0 0
0.31648979 0.09524114 -4.61627388 86 0 0
0.36262482 0.0961779 -4.63434219 69 0 0
-1.44264162 0.10550155 -4.6298995 118 0 0
-1.39711714 0.10098016 -4.61749697 92 0 0
-1.21023059 0.10436872 -4.62406015 73 0 0
-1.06262958 0.10011408 -4.6307373 93 0 0
-0.60150629 0.10729427 -4.63220167 90 0 0
-0.54204446 0.11343853 -4.63093615 92 0 0
-0.39069015 0.12120163 -4.64562464 83 0 0
2.86438107 -6.25738049 -4.62356567 50 0 0
2.88306403 -1.79070532 -4.63029385 60 0 0
-2.52285314 -6.7571907 -4.60654736 91 0 0
-2.51876044 -4.55186319 -4.61659288 94 0 0
-2.50701475 -2.33302402 -4.622437 96 0 0
-2.50738144 -2.35431743 -4.62310362 74 0 0
2.46676707 0.08470898 -4.618155 67 0 0
2.50341201 0.08553629 -4.61742306 52 0 0
-2.5231564 -7.00077581 -4.59753084 85 0 0
2.85801911 -6.5352025 -4.61366367 37 0 0
2.87607479 -2.1057632 -4.62111568 62 0 0
-2.50890017 -2.50265932 -4.62574959 88 0 0
-2.51785612 -4.86661386 -4.6150403 134 0 0
2.87746167 -2.44325328 -4.62223959 44 0 0
2.87421465 -4.74550962 -4.61914492 57 0 0
-2.52049685 -5.26980305 -4.61786795 71 0 0
-2.51970482 -5.38721561 -4.6148653 79 0 0
2.8688159 -4.97611856 -4.61248922 75 0 0
-2.51052666 -3.1277988 -4.61935091 77 0 0
-2.50191283 -1.0073489 -4.61886835 88 0 0
2.86514592 -7.54427719 -4.63816786 42 0 0
2.88467431 -0.708031 -4.63972855 57 0 0
-2.52292299 -5.75947857 -4.62369251 64 0 0
0.45267209 -8.30335331 -4.58707905 68 0 0
2.86589527 -5.68906593 -4.59722662 43 0 0
-2.52193904 -6.18739843 -4.60081148 99 0 0
-1.84752607 -8.29885769 -4.60422754 83 0 0
2.88128281 -1.43866849 -4.63301992 61 0 0
-2.52075267 -6.53173065 -4.58678389 116 0 0
-2.50890255 -2.16248059 -4.62882948 75 0 0
2.85877776 -6.46439075 -4.60001898 48 0 0
-2.50802445 -2.40689683 -4.62182665 99 0 0
2.86848211 -4.24287271 -4.61291313 65 0 0
-2.51838279 -4.80080557 -4.61356878 153 0 0
-2.50826621 -2.68545032 -4.6087656 122 0 0
-2.51978612 -5.00571918 -4.62557316 88 0 0
2.87149858 -4.5809474 -4.61202288 62 0 0
-2.49872994 -0.62427104 -4.63351774 83 0 0
-2.51215267 -3.08534884 -4.62887287 126 0 0
-2.49850726 -0.79279178 -4.6157465 109 0 0
-2.50113916 -0.8265847 -4.64277363 75 0 0
2.87273955 -4.9532423 -4.62465286 51 0 0
2.88578701 -0.27108669 -4.62601566 51 0 0
2.87245941 -5.02624464 -4.61750126 57 0 0
-2.50016022 -0.94822341 -4.63082075 74 0 0
-2.52482033 -7.8638072 -4.60337734 91 0 0
2.87594914 -2.88699317 -4.61211586 51 0 0
-2.52550721 -8.02267647 -4.59826803 86 0 0
2.87178397 -2.99916863 -4.61852598 55 0 0
2.88096929 -0.65163791 -4.61176538 64 0 0
2.88196111 -0.67928332 -4.631495 70 0 0
2.87955093 -0.83486754 -4.60749912 61 0 0
-2.51772285 -3.88037753 -4.6273427 142 0 0
-2.50596833 -1.63455188 -4.63976765 94 0 0
0.83582079 -8.30404854 -4.58701706 91 0 0
2.87753367 -1.10956705 -4.60408497 99 0 0
2.87141442 -3.58533359 -4.61601114 53 0 0
-0.87821841 -8.30697155 -4.60794067 73 0 0
-2.50502014 -1.90750396 -4.62873173 72 0 0
-2.52583647 -6.60240412 -4.62537193 94 0 0
-2.52533531 -6.60923767 -4.62226391 71 71 63
1.50074315 0.09290253 -4.64428473 81 0 0
-2.31770372 0.10166992 -4.62709427 81 0 0
-2.52061558 -8.2672987 -4.59951448 71 0 0
1.77273917 0.09045798 -4.62578917 62 0 0
-2.40316176 -8.29392242 -4.57767916 86 0 0
-1.75140715 0.10156003 -4.62205315 67 0 0
-1.73029912 0.10126692 -4.61966181 94 0 0
2.16596293 0.08558435 -4.62909889 72 0 0
-2.03495526 -8.2977953 -4.58677006 63 0 0
0.49515268 -8.30866528 -4.60349464 78 0 0
2.56332421 0.08657402 -4.63556767 56 0 0
2.59808278 0.08491703 -4.63802147 92 0 0
2.87634945 0.07457295 -4.6195488 38 0 0
2.88995051 0.04447857 -4.64277363 44 0 0
-0.77825427 0.10020611 -4.61352777 80 0 0
-0.74195009 -8.30744934 -4.5856719 78 0 0
1.73404098 -8.30528355 -4.59117126 58 0 0
-0.38865021 -8.31178188 -4.61665106 82 0 0
-0.18818307 -8.30778599 -4.58499002 72 0 0
-0.13281958 -8.31042194 -4.61416101 55 0 0
2.40818954 -8.31236553 -4.60514212 44 0 0
0.64024776 0.0933207 -4.62849569 86 0 0
2.61913371 -8.3154726 -4.59708071 48 0 0
2.63263702 -8.31799126 -4.58949757 41 0 0
-2.4912436 0.07544445 -4.62178421 74 0 0
-2.50419497 -2.25359249 -4.60806799 99 0 0
-2.51523662 -4.76450825 -4.61015415 77 0 0
2.85221195 -6.69008303 -4.5880971 46 0 0
2.85313511 -6.75890255 -4.58521032 50 0 0
2.85259008 -6.79053545 -4.59360743 44 0 0
2.87375188 -4.68061447 -4.61104631 54 0 0
-2.50932431 -2.74703622 -4.62320471 84 0 0
-2.51879811 -5.09762239 -4.60575151 74 0 0
2.84960461 -7.12352085 -4.58845997 37 0 0
-2.51888037 -5.18278027 -4.61069632 94 0 0
2.85259867 -7.26194763 -4.60583401 38 0 0
2.8732245 -2.60420227 -4.61660242 60 0 0
2.8823247 -0.35950011 -4.61917591 61 0 0
-2.52728057 -7.93642521 -4.62439966 85 0 0
-2.49892926 -1.05005586 -4.61408663 109 0 0
-2.52354741 -8.10746384 -4.60253668 89 0 0
2.88163209 -0.76860774 -4.61934805 62 0 0
-2.52122211 -5.8707962 -4.60108519 82 0 0
-2.51496243 -3.62175918 -4.61648321 83 0 0
0.32989293 -8.30704498 -4.60004663 68 0 0
-2.49888682 -1.22426391 -4.61064243 97 0 0
2.8733778 -3.16330576 -4.62217665 59 0 0
2.87247276 -3.1809237 -4.6013422 53 0 0
2.87928152 -1.1467253 -4.62328672 88 0 0
2.8745029 -3.38937879 -4.63343954 58 0 0
-1.64377451 -8.29437923 -4.58264589 70 0 0
1.63988161 -8.30537128 -4.58322239 58 0 0
2.87204766 -3.47051764 -4.62249041 53 0 0
2.87146401 -3.54230523 -4.59754705 56 0 0
2.8746984 -3.52956343 -4.63210583 54 0 0
-2.51113462 -4.12305737 -4.6057539 94 0 0
-2.50340247 -1.72475696 -4.6211772 72 0 0
1.55129707 0.09223779 -4.63740444 104 0 0
2.12267089 0.08691283 -4.613132 69 0 0
-2.52283478 -7.01565266 -4.5893569 105 0 0
2.36514664 0.08635082 -4.60909271 71 0 0
2.85537052 -6.69187117 -4.61424255 58 0 0
-2.49167228 -0.11722638 -4.61735249 70 0 0
-2.5178802 -4.72900867 -4.62088585 95 0 0
-2.52508879 -7.29424286 -4.57809162 106 0 0
-2.52482891 -7.31036615 -4.60091305 84 0 0
2.88739419 -0.03862996 -4.62302971 65 0 0
-2.51020002 -3.09784198 -4.61936522 90 0 0
-2.519449 -5.49772263 -4.59837961 83 0 0
-2.51594114 -3.58562732 -4.62290239 86 0 0
0.80598193 -8.30729198 -4.60867786 65 0 0
-2.51419711 -3.77833128 -4.62638807 84 0 0
-2.52391386 -6.06755829 -4.60786629 84 0 0
2.87658477 -2.92257357 -4.62093973 54 0 0
-2.52099109 -6.33662271 -4.5941329 101 0 0
-0.55237025 -8.30691719 -4.56217384 118 0 0
-2.51428366 -4.15516758 -4.60521746 89 0 0
2.20378709 -8.30705833 -4.59945297 53 0 0
2.8615911 -5.78264523 -4.58891296 45 0 0
-2.51681423 -4.46517372 -4.61178875 101 0 0
2.87403274 -3.43462634 -4.63639259 61 0 0
-2.46872663 0.10047324 -4.62581396 69 0 0
-2.42143154 0.10437194 -4.63433933 54 0 0
2.865762 -5.47169304 -4.60529709 54 0 0
-1.98678827 0.10183316 -4.62337112 80 0 0
0.38332134 -8.30965424 -4.60278702 84 0 0
-2.46195269 -8.29698372 -4.60082722 68 0 0
-1.68664336 0.10132033 -4.6099925 89 0 0
0.54311144 -8.30737114 -4.5991025 52 0 0
2.27422094 0.08675613 -4.6242156 73 0 0
0.68795633 -8.30668068 -4.59744263 64 0 0
0.95294118 -8.3043766 -4.59424639 52 0 0
1.57682133 -8.30581188 -4.58735752 74 0 0
-1.18601561 -8.30700874 -4.60472584 73 0 0
-0.94500852 -8.30413818 -4.5956111 69 0 0
-0.63943708 -8.30804539 -4.60194016 63 0 0
-0.31546679 -8.30831337 -4.60111904 74 0 0
2.77249479 -8.31443405 -4.59686995 37 0 0
2.85375929 -8.27228832 -4.61294174 36 0 0
0.37002248 0.0925127 -4.61955357 71 0 0
0.59255594 0.09549123 -4.61725283 93 0 0
0.77552098 0.10188024 -4.62235308 79 0 0
1.11340547 0.09007352 -4.60634613 120 0 0
-1.21782565 0.10159441 -4.61857128 82 0 0
0.23963366 0.1092791 -4.62286806 90 0 0
0.2482391 0.11776397 -4.63623333 81 0 0
